ID,FISCAL_YEAR,Giving
3023,2015,$75
3023,2016,$560
3024,2014,$35
3025,2013,$6
3026,2015,$1
3027,2014,$1
3028,2014,$25
3030,2012,$500
3031,2012,$150
3031,2013,$410
3032,2014,$150
3032,2015,$240
3033,2016,$100
3034,2012,"$1,835"
3034,2015,$102
3034,2016,$130
3035,2012,"$10,200"
3035,2014,"$15,400"
3035,2015,"$33,500"
3035,2016,"$10,200"
3036,2015,"$3,216"
3038,2013,$400
3039,2012,"$4,600"
3039,2015,$300
3039,2016,"$3,200"
3040,2012,"$1,250"
3040,2013,$400
3040,2016,$650
3041,2012,$20
3041,2013,$400
3041,2016,$125
3042,2012,$101
3042,2013,$316
3042,2014,"$3,750"
3042,2015,"$3,400"
3042,2016,$251
3045,2012,$670
3045,2013,$1
3045,2015,$201
3045,2016,"$3,541"
3046,2012,$353
3046,2014,$100
3046,2015,"$3,000"
3046,2016,$100
3047,2013,$1
3048,2012,"$3,000"
3048,2014,"$3,351"
3048,2015,"$3,101"
3049,2013,$25
3050,2012,$100
3050,2014,"$1,600"
3050,2015,"$1,600"
3051,2016,$25
3052,2012,$5
3052,2013,$1
3052,2014,$100
3052,2016,$75
3053,2012,$50
3053,2016,$100
3056,2013,$300
3058,2016,$120
3059,2012,$100
3059,2014,$90
3060,2012,$20
3060,2014,$125
3063,2015,$25
3064,2012,$60
3064,2016,$40
3065,2012,$300
3065,2013,$240
3065,2014,"$2,100"
3065,2015,$1
3066,2012,$50
3066,2013,$100
3066,2014,$40
3066,2016,$120
3067,2012,$50
3067,2013,$240
3067,2014,$91
3067,2015,$440
3067,2016,$70
3068,2012,$1
3068,2014,$240
3068,2015,$260
3068,2016,$220
3069,2012,$75
3069,2013,$145
3069,2015,$120
3069,2016,$75
3070,2013,$25
3070,2014,$100
3071,2012,$1
3071,2013,$40
3071,2014,$551
3071,2015,"$1,750"
3071,2016,$20
3072,2012,$35
3072,2013,$150
3072,2014,$100
3073,2013,$1
3073,2014,$80
3074,2012,$100
3075,2013,$130
3075,2014,"$1,650"
3075,2015,$525
3075,2016,$70
3076,2012,$250
3076,2013,$240
3076,2014,$150
3077,2013,$200
3077,2014,$200
3078,2012,$655
3078,2013,$75
3078,2014,$120
3079,2016,$50
3080,2012,$250
3080,2013,$100
3080,2014,$75
3080,2016,$500
3081,2012,$50
3081,2013,$100
3081,2015,$1
3081,2016,$200
3082,2013,$326
3083,2015,$1
3084,2013,$70
3084,2014,$700
3084,2015,$225
3085,2012,$0
3086,2013,$15
3088,2012,"$20,000"
3088,2013,"$10,005"
3088,2015,"$20,005"
3089,2013,$300
3090,2012,$100
3091,2013,$300
3091,2016,$220
3092,2012,$105
3092,2014,$250
3093,2012,$180
3093,2013,$120
3093,2015,"$1,575"
3093,2016,$500
3094,2012,$175
3095,2014,$10
3095,2016,$330
3096,2014,$105
3097,2013,$75
3097,2016,$500
3098,2013,$180
3098,2016,"$1,010"
3099,2013,$605
3099,2014,$200
3099,2016,$330
3101,2012,$410
3101,2013,$650
3101,2014,$440
3101,2015,$120
3101,2016,$250
3102,2013,$10
3103,2016,"$47,501"
3104,2016,$2
3105,2013,"$1,425"
3105,2016,$300
3107,2013,$25
3109,2012,$40
3109,2013,"$3,220"
3109,2014,$150
3109,2015,$5
3110,2012,"$1,365"
3110,2013,"$6,220"
3110,2014,"$3,000"
3110,2015,"$3,000"
3111,2012,$100
3111,2013,"$1,325"
3111,2014,$25
3112,2013,$145
3112,2014,$100
3113,2014,"$3,000"
3113,2015,$40
3113,2016,$50
3114,2012,"$3,750"
3114,2013,"$3,000"
3114,2016,"$3,750"
3115,2015,$200
3116,2012,$655
3116,2013,$101
3116,2015,$100
3117,2012,$25
3117,2013,$200
3119,2013,$50
3120,2013,$5
3121,2014,$7
3121,2015,$125
3121,2016,$350
3122,2012,$1
3122,2014,$505
3122,2015,$170
3122,2016,$311
3123,2014,$100
3123,2015,$700
3124,2016,$200
3125,2012,$1
3125,2013,$50
3125,2016,$152
3126,2013,"$7,000"
3126,2014,"$7,000"
3126,2015,"$7,000"
3126,2016,"$7,100"
3127,2012,$175
3128,2012,$75
3129,2013,$335
3129,2015,$55
3129,2016,$135
3130,2016,$300
3131,2015,"$1,000"
3132,2012,"$1,050"
3132,2013,$100
3132,2015,$200
3132,2016,"$3,200"
3133,2013,$550
3133,2015,$200
3133,2016,$5
3134,2012,"$3,436"
3134,2014,"$11,600"
3134,2015,"$3,436"
3135,2013,$60
3135,2016,"$1,630"
3136,2012,$60
3137,2012,"$6,420"
3137,2016,"$3,000"
3139,2012,"$8,000"
3139,2014,"$19,050"
3139,2015,"$10,000"
3140,2012,$200
3140,2014,$100
3142,2012,$825
3142,2015,"$1,000"
3144,2012,$150
3144,2013,$600
3144,2015,"$1,100"
3145,2014,"$1,500"
3146,2012,$200
3146,2014,$150
3146,2015,$100
3148,2012,$100
3148,2013,"$1,100"
3149,2012,"$10,800"
3149,2013,"$10,800"
3149,2015,"$20,350"
3149,2016,"$11,950"
3150,2012,$6
3150,2013,"$1,100"
3150,2016,"$2,000"
3151,2012,$2
3151,2013,$100
3152,2015,$1
3153,2012,$1
3153,2013,$150
3153,2015,$20
3155,2015,$15
3156,2012,"$1,500"
3156,2016,$201
3157,2015,$1
3158,2014,$100
3158,2015,$100
3159,2013,"$1,000"
3159,2014,$1
3160,2016,$50
3161,2014,$200
3161,2015,"$1,550"
3162,2012,"$4,580"
3162,2013,"$4,902"
3162,2015,"$2,300"
3162,2016,"$5,205"
3163,2012,"$36,789"
3163,2016,$995
3164,2012,$125
3164,2013,"$1,000"
3164,2014,$100
3164,2015,$25
3166,2012,"$1,000"
3167,2012,$50
3167,2014,$60
3167,2015,$100
3168,2012,"$1,000"
3168,2013,"$1,010"
3168,2014,$25
3168,2015,$2
3169,2014,$240
3170,2013,$335
3170,2014,$20
3171,2013,"$1,101"
3171,2014,$40
3171,2015,$150
3172,2013,$75
3173,2013,$51
3173,2014,$240
3173,2016,$245
3174,2013,$100
3174,2014,"$1,000"
3174,2015,$50
3174,2016,$101
3175,2014,$25
3175,2016,"$1,052"
3176,2014,$50
3178,2012,$150
3178,2013,$240
3179,2012,$291
3179,2013,$100
3179,2014,$125
3180,2016,$100
3181,2012,$75
3181,2013,$100
3181,2014,$125
3181,2015,$100
3181,2016,$230
3182,2012,$1
3182,2015,$10
3182,2016,$344
3183,2013,$50
3183,2014,$100
3183,2016,$95
3184,2015,$180
3185,2012,$50
3185,2014,$100
3187,2014,"$1,075"
3188,2013,$300
3188,2014,"$1,000"
3188,2015,$10
3188,2016,"$2,500"
3189,2012,"$1,000"
3189,2014,$300
3190,2012,$50
3190,2014,$150
3190,2016,"$2,550"
3191,2015,$100
3192,2012,"$11,414"
3192,2013,"$98,383"
3192,2014,"$104,413"
3193,2016,$30
3195,2015,"$11,414"
3195,2016,"$10,000"
3196,2012,"$3,000"
3196,2014,"$10,500"
3198,2012,"$13,500"
3198,2015,"$3,000"
3198,2016,"$14,000"
3199,2012,"$1,000"
3199,2014,$300
3200,2012,$100
3200,2014,$300
3200,2015,$300
3201,2012,$600
3201,2016,$200
3202,2012,$125
3202,2013,$300
3202,2014,"$3,300"
3202,2015,$200
3202,2016,"$2,800"
3203,2012,"$9,960"
3203,2013,"$10,170"
3203,2014,"$10,170"
3203,2015,"$20,185"
3204,2013,"$3,000"
3204,2014,$100
3204,2015,$75
3204,2016,$25
3206,2012,$30
3206,2016,$150
3207,2012,"$1,060"
3207,2013,$30
3207,2014,$165
3207,2015,$1
3208,2012,$235
3208,2013,$655
3208,2015,$250
3209,2012,"$1,000"
3209,2013,"$1,225"
3209,2015,$15
3209,2016,$25
3211,2016,"$1,600"
3212,2014,$195
3212,2016,"$1,000"
3213,2014,$150
3213,2016,"$1,500"
3214,2012,$50
3214,2015,$600
3215,2015,$60
3217,2015,$341
3217,2016,"$1,000"
3218,2012,"$1,006"
3218,2014,$120
3218,2015,$100
3218,2016,$150
3219,2012,$75
3219,2013,$120
3219,2016,$25
3220,2015,$425
3221,2013,$50
3221,2014,$160
3221,2015,"$1,291"
3221,2016,"$1,000"
3223,2012,$20
3223,2014,$35
3224,2013,$125
3224,2015,$75
3224,2016,$280
3225,2013,$20
3225,2014,$100
3225,2016,"$1,250"
3226,2013,$100
3226,2014,$25
3227,2014,"$2,500"
3228,2013,$235
3228,2015,$25
3229,2012,$520
3229,2013,$500
3229,2014,$300
3232,2012,"$1,000"
3232,2013,$205
3232,2016,$250
3234,2015,"$15,000"
3236,2012,$40
3236,2014,$775
3236,2015,$100
3236,2016,$321
3238,2012,$30
3238,2014,$226
3238,2015,$105
3238,2016,$60
3242,2013,$85
3242,2015,$125
3243,2015,$60
3244,2014,$600
3244,2015,$60
3245,2014,$375
3245,2015,$2
3245,2016,$500
3246,2013,$601
3247,2013,$75
3247,2015,$15
3248,2013,"$1,025"
3248,2015,$15
3249,2015,$20
3250,2013,$85
3251,2016,$120
3252,2014,$475
3253,2015,$195
3253,2016,$180
3254,2015,$75
3255,2015,$100
3255,2016,$40
3256,2016,$125
3257,2012,$50
3257,2016,$99
3258,2012,$500
3258,2013,$100
3258,2014,$405
3258,2015,$440
3258,2016,"$3,000"
3259,2014,$2
3259,2016,$400
3260,2015,$30
3260,2016,$500
3261,2014,$200
3263,2016,$30
3264,2014,"$7,500"
3265,2012,"$1,500"
3266,2012,$750
3267,2013,$26
3268,2012,$300
3268,2014,$65
3268,2015,$2
3269,2012,$65
3269,2013,$200
3269,2015,$520
3269,2016,$365
3270,2014,$430
3270,2015,$195
3271,2012,$155
3271,2016,$100
3272,2016,$25
3273,2012,$1
3273,2013,"$1,500"
3275,2012,$384
3275,2013,$445
3275,2014,$15
3277,2012,$375
3277,2013,$100
3277,2015,$100
3278,2014,"$1,000"
3279,2013,$180
3279,2014,$550
3279,2015,$270
3279,2016,$550
3281,2013,$200
3281,2014,$370
3282,2014,$205
3283,2016,$35
3284,2013,$670
3284,2014,$25
3284,2015,$150
3285,2013,$200
3285,2014,$400
3285,2016,$100
3286,2013,$250
3286,2014,"$15,001"
3286,2016,"$2,575"
3287,2012,$251
3287,2013,"$1,275"
3287,2014,$120
3287,2016,$75
3288,2012,"$17,760"
3288,2013,$159
3288,2014,$60
3288,2015,$525
3289,2014,$200
3290,2012,"$10,000"
3290,2014,"$10,000"
3290,2016,"$10,000"
3291,2016,$200
3292,2016,$450
3293,2014,"$4,000"
3294,2015,"$6,150"
3295,2012,"$6,605"
3295,2016,$100
3296,2013,$200
3296,2015,$100
3296,2016,$100
3297,2012,"$6,000"
3297,2013,$300
3297,2014,$450
3297,2015,$300
3297,2016,$250
3299,2012,"$55,000"
3301,2012,$100
3301,2013,$20
3301,2016,$200
3302,2013,$250
3302,2014,"$1,608"
3302,2015,$250
3302,2016,$531
3304,2013,"$10,970"
3304,2014,$848
3304,2015,$500
3304,2016,$668
3305,2015,$25
3305,2016,$126
3306,2015,$20
3307,2013,$50
3309,2014,$720
3310,2012,"$4,950"
3310,2015,$100
3312,2015,"$1,500"
3313,2013,$327
3313,2015,$100
3313,2016,$230
3314,2012,$35
3316,2012,"$1,750"
3316,2013,$18
3316,2014,$83
3317,2015,$25
3318,2012,$135
3318,2013,"$1,075"
3318,2015,$500
3318,2016,$5
3319,2012,$500
3319,2013,$700
3319,2015,"$1,000"
3319,2016,$110
3320,2014,$425
3320,2015,"$1,000"
3321,2012,$31
3321,2013,$885
3321,2014,$762
3321,2015,$252
3321,2016,"$1,050"
3322,2012,$200
3322,2014,$908
3323,2012,$20
3324,2014,$250
3324,2015,"$3,000"
3325,2014,$20
3325,2015,$25
3325,2016,$65
3327,2013,"$1,700"
3327,2015,$20
3328,2012,$200
3328,2013,$500
3329,2012,$30
3330,2012,"$10,630"
3331,2012,"$9,500"
3331,2013,"$3,630"
3331,2014,$50
3333,2012,$5
3334,2013,"$7,360"
3334,2015,"$12,690"
3335,2012,$20
3335,2013,$20
3335,2015,$100
3335,2016,"$1,050"
3337,2012,$100
3337,2013,$400
3337,2014,$21
3338,2014,$100
3339,2012,$320
3339,2013,$451
3339,2014,$201
3340,2014,$950
3340,2015,$120
3341,2013,$1
3342,2012,$100
3342,2013,$50
3343,2012,$1
3343,2013,$150
3343,2015,$650
3344,2013,$130
3344,2014,$125
3344,2015,$400
3344,2016,$20
3345,2015,$50
3346,2015,$120
3347,2012,$25
3348,2013,$100
3348,2014,$850
3348,2015,$25
3348,2016,$80
3349,2012,$150
3349,2013,$600
3349,2014,$300
3349,2015,"$1,700"
3350,2016,$500
3351,2015,$80
3351,2016,$200
3354,2012,$80
3354,2014,$100
3354,2015,$60
3355,2012,$10
3355,2015,$5
3355,2016,$150
3356,2012,$20
3356,2013,$60
3356,2015,$50
3358,2014,$20
3358,2016,$100
3359,2013,$200
3360,2012,"$25,610"
3360,2013,"$150,550"
3360,2014,"$29,895"
3362,2012,"$10,150"
3362,2015,$600
3363,2012,$100
3363,2013,"$5,000"
3363,2014,"$4,550"
3363,2015,"$5,150"
3363,2016,"$1,000"
3364,2012,$100
3364,2014,$102
3364,2016,$1
3365,2012,$130
3365,2015,$50
3366,2012,$50
3366,2013,$1
3366,2014,$53
3366,2016,$110
3367,2012,$1
3368,2014,$51
3369,2015,$1
3370,2012,$51
3370,2014,$132
3370,2015,$41
3371,2012,$2
3372,2015,$50
3373,2012,$1
3373,2014,$60
3373,2015,$25
3374,2012,$110
3374,2015,$1
3374,2016,$1
3375,2013,$60
3375,2016,$100
3377,2012,$100
3377,2013,$50
3379,2014,"$63,814"
3379,2015,"$18,676"
3379,2016,"$46,578"
3380,2013,$1
3380,2015,$75
3381,2014,$75
3381,2015,$230
3381,2016,$990
3382,2013,$395
3382,2016,$905
3383,2012,$200
3383,2014,$320
3383,2016,$150
3384,2012,"$65,015"
3384,2013,"$54,509"
3384,2014,"$22,260"
3384,2016,"$87,825"
3385,2013,$175
3385,2014,$50
3385,2016,$100
3386,2013,$445
3386,2014,$220
3387,2012,$90
3387,2013,$475
3387,2016,$300
3388,2015,$200
3389,2014,$50
3390,2013,$10
3390,2014,$1
3390,2015,$100
3390,2016,$50
3391,2013,$170
3391,2016,$211
3392,2014,$25
3392,2015,$40
3393,2015,$300
3394,2013,$25
3395,2014,$420
3397,2015,$100
3398,2016,$144
3399,2012,$25
3400,2016,$100
3401,2012,$25
3401,2014,$160
3402,2012,$150
3402,2014,$200
3402,2015,$100
3402,2016,"$1,349"
3403,2013,$50
3403,2014,$234
3403,2016,$1
3405,2013,"$22,500"
3405,2014,"$11,000"
3405,2015,"$13,450"
3405,2016,"$5,500"
3406,2012,"$66,000"
3408,2012,$25
3409,2012,$585
3409,2013,$120
3409,2015,$120
3409,2016,$10
3410,2015,"$5,000"
3410,2016,$100
3411,2012,$145
3411,2013,$100
3411,2014,$1
3411,2015,$460
3411,2016,$50
3412,2014,$240
3412,2015,$275
3412,2016,$120
3413,2012,"$3,250"
3413,2014,$550
3413,2015,$200
3414,2012,$50
3414,2013,$240
3414,2014,$140
3414,2015,$50
3415,2015,$200
3416,2012,"$3,050"
3416,2014,$30
3416,2016,$360
3417,2012,$455
3417,2014,$140
3417,2016,"$5,300"
3418,2014,$700
3418,2016,$275
3419,2012,$370
3419,2014,$20
3419,2015,$91
3419,2016,$250
3420,2012,$20
3420,2015,"$5,000"
3420,2016,$605
3421,2013,"$1,050"
3421,2015,$275
3421,2016,$30
3422,2013,$10
3422,2014,$500
3424,2013,$100
3425,2012,$20
3425,2013,$25
3425,2014,"$5,000"
3426,2012,"$1,800"
3426,2013,$45
3427,2012,$50
3427,2013,$55
3427,2014,$45
3427,2016,$140
3428,2012,$70
3428,2013,$320
3428,2014,$250
3428,2015,$160
3428,2016,$250
3429,2012,$85
3429,2013,$200
3429,2014,"$3,075"
3430,2015,$100
3431,2012,$20
3432,2016,"$3,075"
3433,2012,"$3,250"
3435,2013,"$10,000"
3435,2014,"$10,000"
3435,2016,"$10,000"
3436,2012,$145
3436,2015,$20
3436,2016,$20
3437,2013,$290
3437,2014,$50
3437,2016,$25
3439,2014,$160
3440,2014,$5
3441,2014,$125
3441,2015,$580
3441,2016,$141
3442,2012,$70
3442,2014,$590
3442,2015,$346
3442,2016,$21
3443,2013,$25
3443,2015,$10
3444,2015,$21
3444,2016,$700
3445,2012,$145
3445,2014,$50
3445,2016,$290
3446,2012,"$4,550"
3446,2013,$485
3446,2014,$1
3446,2016,$10
3447,2012,$10
3447,2014,$300
3447,2015,$620
3448,2014,$200
3449,2013,$100
3452,2013,$200
3452,2016,$120
3453,2016,$180
3454,2012,$250
3454,2014,"$3,590"
3454,2015,"$1,080"
3454,2016,$100
3455,2012,$240
3455,2013,$200
3455,2014,$950
3455,2015,$100
3455,2016,$200
3456,2016,$100
3457,2012,$145
3458,2014,$180
3459,2013,$200
3459,2015,$600
3459,2016,"$28,950"
3460,2012,$100
3461,2013,$145
3461,2015,$100
3462,2012,"$21,284"
3462,2013,$30
3462,2016,$100
3463,2014,$200
3464,2012,"$10,490"
3464,2013,"$1,825"
3464,2015,$25
3465,2012,$100
3465,2014,$25
3465,2015,$400
3465,2016,"$2,500"
3466,2013,$25
3466,2016,"$6,040"
3467,2013,$800
3467,2015,$30
3467,2016,$200
3468,2015,$30
3468,2016,$200
3469,2012,$310
3469,2013,$25
3469,2014,"$1,825"
3469,2015,"$1,500"
3469,2016,$25
3470,2012,"$2,275"
3470,2014,"$2,500"
3471,2014,$30
3471,2015,$300
3471,2016,"$1,275"
3472,2012,$50
3472,2014,$125
3473,2013,$125
3474,2013,$230
3474,2014,$140
3474,2016,$40
3475,2013,$40
3475,2014,$50
3475,2016,$800
3476,2012,$20
3476,2015,$100
3478,2015,$270
3479,2012,"$3,000"
3479,2014,$20
3480,2016,$25
3481,2012,$100
3481,2013,$1
3482,2013,$1
3483,2013,"$25,000"
3484,2012,$300
3485,2013,$2
3485,2016,$400
3486,2014,"$3,000"
3487,2012,$50
3487,2016,$60
3488,2014,$1
3488,2015,$60
3489,2012,$60
3489,2013,$90
3489,2014,$264
3489,2016,$30
3490,2013,$145
3490,2016,$1
3491,2013,$120
3492,2012,$50
3492,2015,$955
3493,2013,$120
3493,2015,$340
3493,2016,$6
3494,2012,$410
3494,2013,$5
3494,2016,$411
3495,2016,$30
3497,2012,$50
3497,2014,$320
3497,2016,"$3,000"
3498,2013,$1
3498,2016,$101
3499,2014,$50
3500,2013,$3
3500,2015,$84
3502,2013,"$3,000"
3503,2014,$120
3503,2015,$35
3504,2013,$1
3505,2012,$40
3505,2013,"$3,150"
3505,2014,"$10,645"
3505,2015,$120
3505,2016,$5
3506,2012,"$10,225"
3506,2013,$1
3506,2014,$128
3506,2015,$120
3507,2014,"$3,475"
3507,2015,$101
3507,2016,$125
3509,2013,$60
3510,2012,$250
3510,2013,$2
3511,2015,$249
3512,2012,$75
3512,2014,$200
3513,2013,$1
3514,2014,$500
3514,2015,$200
3516,2012,$50
3516,2015,"$3,030"
3516,2016,$1
3517,2013,$126
3517,2016,$30
3518,2015,$65
3519,2014,$25
3519,2015,$340
3519,2016,$101
3520,2012,$50
3520,2013,$300
3522,2012,$120
3522,2015,$1
3522,2016,$1
3524,2013,$20
3524,2014,$125
3525,2012,"$6,040"
3525,2014,$2
3525,2015,$460
3525,2016,$151
3526,2012,$15
3526,2013,$720
3526,2014,$26
3526,2015,"$3,000"
3526,2016,$84
3527,2013,$100
3527,2014,$255
3528,2013,$200
3529,2016,$1
3530,2013,$150
3530,2014,$110
3530,2016,$20
3531,2013,$111
3531,2014,$60
3531,2015,$705
3531,2016,$121
3532,2013,$20
3532,2014,$551
3532,2015,$100
3533,2014,$120
3533,2016,$1
3534,2013,$18
3534,2015,$200
3537,2012,$110
3537,2013,$100
3537,2014,$310
3539,2012,$40
3539,2016,$120
3540,2016,$100
3541,2013,"$25,510"
3542,2012,"$3,050"
3542,2014,$100
3542,2015,$100
3543,2012,$200
3543,2014,$100
3544,2014,$50
3546,2012,$275
3546,2013,$60
3546,2014,$60
3547,2012,$20
3548,2012,$25
3548,2013,$70
3549,2012,"$1,000"
3549,2013,"$1,310"
3549,2014,"$2,705"
3549,2015,$70
3549,2016,$60
3550,2012,$40
3550,2013,$1
3550,2016,"$1,000"
3551,2013,"$10,270"
3551,2015,"$3,000"
3551,2016,"$3,250"
3552,2012,$5
3552,2013,"$4,030"
3552,2014,"$7,280"
3552,2016,"$18,030"
3553,2012,$50
3553,2014,"$4,250"
3553,2016,"$6,000"
3554,2014,$5
3556,2015,"$6,005"
3557,2014,$20
3558,2012,"$1,020"
3558,2013,"$3,855"
3558,2014,$100
3558,2015,"$3,751"
3558,2016,"$2,500"
3559,2014,$100
3559,2015,$205
3559,2016,$100
3561,2014,$200
3562,2015,$100
3562,2016,$2
3563,2013,$100
3563,2014,$100
3564,2013,$200
3565,2013,$100
3565,2014,$100
3565,2016,$1
3566,2013,"$3,750"
3566,2014,$100
3567,2013,$300
3568,2012,"$10,220"
3568,2013,$400
3568,2016,$201
3569,2012,"$3,100"
3570,2013,$51
3571,2014,$100
3572,2012,"$1,000"
3572,2014,$25
3573,2012,$15
3573,2013,$100
3573,2015,"$2,500"
3573,2016,$200
3575,2015,$305
